server,source,monthlyInstalls,tool,probe,status,code,claim,trace
malicious-mcp-server,npm:malicious-mcp-server@1.5.0,13851,codeGenerator,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/malicious-mcp-server-dt-census-1.dt.jsonl
malicious-mcp-server,npm:malicious-mcp-server@1.5.0,13851,customerDataProvider,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/malicious-mcp-server-dt-census-1.dt.jsonl
malicious-mcp-server,npm:malicious-mcp-server@1.5.0,13851,echo,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/malicious-mcp-server-dt-census-1.dt.jsonl
malicious-mcp-server,npm:malicious-mcp-server@1.5.0,13851,messageFormatter,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/malicious-mcp-server-dt-census-1.dt.jsonl
malicious-mcp-server,npm:malicious-mcp-server@1.5.0,13851,promptGuardTriggerer,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/malicious-mcp-server-dt-census-1.dt.jsonl
malicious-mcp-server,npm:malicious-mcp-server@1.5.0,13851,timeout,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/malicious-mcp-server-dt-census-1.dt.jsonl
hyperbrowser-mcp,npm:hyperbrowser-mcp@1.0.25,13699,browser_use_agent,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/hyperbrowser-mcp-dt-census-1.dt.jsonl
hyperbrowser-mcp,npm:hyperbrowser-mcp@1.0.25,13699,claude_computer_use_agent,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/hyperbrowser-mcp-dt-census-1.dt.jsonl
hyperbrowser-mcp,npm:hyperbrowser-mcp@1.0.25,13699,crawl_webpages,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/hyperbrowser-mcp-dt-census-1.dt.jsonl
hyperbrowser-mcp,npm:hyperbrowser-mcp@1.0.25,13699,create_profile,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/hyperbrowser-mcp-dt-census-1.dt.jsonl
hyperbrowser-mcp,npm:hyperbrowser-mcp@1.0.25,13699,delete_profile,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/hyperbrowser-mcp-dt-census-1.dt.jsonl
hyperbrowser-mcp,npm:hyperbrowser-mcp@1.0.25,13699,extract_structured_data,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/hyperbrowser-mcp-dt-census-1.dt.jsonl
alibabacloud-devops-mcp-server,npm:alibabacloud-devops-mcp-server@0.3.61,13656,add_host_list_to_deploy_group,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/alibabacloud-devops-mcp-server-dt-census-1.dt.jsonl
alibabacloud-devops-mcp-server,npm:alibabacloud-devops-mcp-server@0.3.61,13656,add_host_list_to_host_group,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/alibabacloud-devops-mcp-server-dt-census-1.dt.jsonl
alibabacloud-devops-mcp-server,npm:alibabacloud-devops-mcp-server@0.3.61,13656,cancel_app_release_stage_execution,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/alibabacloud-devops-mcp-server-dt-census-1.dt.jsonl
alibabacloud-devops-mcp-server,npm:alibabacloud-devops-mcp-server@0.3.61,13656,cancel_appstack_change_request,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/alibabacloud-devops-mcp-server-dt-census-1.dt.jsonl
alibabacloud-devops-mcp-server,npm:alibabacloud-devops-mcp-server@0.3.61,13656,close_appstack_change_request,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/alibabacloud-devops-mcp-server-dt-census-1.dt.jsonl
alibabacloud-devops-mcp-server,npm:alibabacloud-devops-mcp-server@0.3.61,13656,compare,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/alibabacloud-devops-mcp-server-dt-census-1.dt.jsonl
@delorenj/mcp-server-trello,npm:@delorenj/mcp-server-trello@1.8.1,13618,add_card_to_list,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/delorenj-mcp-server-trello-dt-census-1.dt.jsonl
@delorenj/mcp-server-trello,npm:@delorenj/mcp-server-trello@1.8.1,13618,add_cards_to_list,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/delorenj-mcp-server-trello-dt-census-1.dt.jsonl
@delorenj/mcp-server-trello,npm:@delorenj/mcp-server-trello@1.8.1,13618,add_checklist_item,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/delorenj-mcp-server-trello-dt-census-1.dt.jsonl
@delorenj/mcp-server-trello,npm:@delorenj/mcp-server-trello@1.8.1,13618,add_comment,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/delorenj-mcp-server-trello-dt-census-1.dt.jsonl
@delorenj/mcp-server-trello,npm:@delorenj/mcp-server-trello@1.8.1,13618,add_list_to_board,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/delorenj-mcp-server-trello-dt-census-1.dt.jsonl
@delorenj/mcp-server-trello,npm:@delorenj/mcp-server-trello@1.8.1,13618,archive_card,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/delorenj-mcp-server-trello-dt-census-1.dt.jsonl
@roychri/mcp-server-asana,npm:@roychri/mcp-server-asana@1.8.0,13201,asana_add_project_to_task,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/roychri-mcp-server-asana-dt-census-1.dt.jsonl
@roychri/mcp-server-asana,npm:@roychri/mcp-server-asana@1.8.0,13201,asana_add_tag_to_task,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/roychri-mcp-server-asana-dt-census-1.dt.jsonl
@roychri/mcp-server-asana,npm:@roychri/mcp-server-asana@1.8.0,13201,asana_add_task_dependencies,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/roychri-mcp-server-asana-dt-census-1.dt.jsonl
@roychri/mcp-server-asana,npm:@roychri/mcp-server-asana@1.8.0,13201,asana_add_task_dependents,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/roychri-mcp-server-asana-dt-census-1.dt.jsonl
@roychri/mcp-server-asana,npm:@roychri/mcp-server-asana@1.8.0,13201,asana_add_task_to_section,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/roychri-mcp-server-asana-dt-census-1.dt.jsonl
@roychri/mcp-server-asana,npm:@roychri/mcp-server-asana@1.8.0,13201,asana_create_project,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/roychri-mcp-server-asana-dt-census-1.dt.jsonl
@arizeai/phoenix-mcp,npm:@arizeai/phoenix-mcp@4.3.7,13147,add-dataset-examples,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/arizeai-phoenix-mcp-dt-census-1.dt.jsonl
@arizeai/phoenix-mcp,npm:@arizeai/phoenix-mcp@4.3.7,13147,add-prompt-version-tag,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/arizeai-phoenix-mcp-dt-census-1.dt.jsonl
@arizeai/phoenix-mcp,npm:@arizeai/phoenix-mcp@4.3.7,13147,get-dataset,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/arizeai-phoenix-mcp-dt-census-1.dt.jsonl
@arizeai/phoenix-mcp,npm:@arizeai/phoenix-mcp@4.3.7,13147,get-dataset-examples,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/arizeai-phoenix-mcp-dt-census-1.dt.jsonl
@arizeai/phoenix-mcp,npm:@arizeai/phoenix-mcp@4.3.7,13147,get-dataset-experiments,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/arizeai-phoenix-mcp-dt-census-1.dt.jsonl
@arizeai/phoenix-mcp,npm:@arizeai/phoenix-mcp@4.3.7,13147,get-experiment-by-id,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/arizeai-phoenix-mcp-dt-census-1.dt.jsonl
@vizejs/musea-mcp-server,npm:@vizejs/musea-mcp-server@0.390.0,13031,analyze_component,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/vizejs-musea-mcp-server-dt-census-1.dt.jsonl
@vizejs/musea-mcp-server,npm:@vizejs/musea-mcp-server@0.390.0,13031,generate_catalog,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/vizejs-musea-mcp-server-dt-census-1.dt.jsonl
@vizejs/musea-mcp-server,npm:@vizejs/musea-mcp-server@0.390.0,13031,generate_csf,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/vizejs-musea-mcp-server-dt-census-1.dt.jsonl
@vizejs/musea-mcp-server,npm:@vizejs/musea-mcp-server@0.390.0,13031,generate_docs,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/vizejs-musea-mcp-server-dt-census-1.dt.jsonl
@vizejs/musea-mcp-server,npm:@vizejs/musea-mcp-server@0.390.0,13031,generate_variants,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/vizejs-musea-mcp-server-dt-census-1.dt.jsonl
@vizejs/musea-mcp-server,npm:@vizejs/musea-mcp-server@0.390.0,13031,get_component,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/vizejs-musea-mcp-server-dt-census-1.dt.jsonl
